business_id,name,categories,stars,postal_code
p0UAFRye2EibJU_3auW0rg,Crêperie Bretonne Ty-Breiz,"Creperies, Breakfast & Brunch, Restaurants, Seafood, French",3.5,H2J 2J2
p0aNNb7o6Ou6kn4apz4lkQ,Magic Idea,"Chinese, Tea Rooms, Food, Restaurants",4.0,H2Z 1C1
p1URrIkHBPHuB1YJX-WVgg,Pizza Way,"Restaurants, Burgers, Chicken Wings, Pizza",4.0,H3T 1Y8
p3cZh9b78VpwJK_jX-Lp1A,Parma Café,"Event Planning & Services, Italian, Cafes, Restaurants, Caterers",4.0,H3G 2E3
p41wAz-zZtps7tTh0g_oiQ,Kasumi,"Sushi Bars, Tapas/Small Plates, Japanese, Restaurants",4.5,H2L 3L2
p94oHG7K9BqcMVVOlkzhPg,Larry's,"Bars, Restaurants, Breakfast & Brunch, Nightlife, Wine Bars, Cafes",4.0,H2T 1S4
pDVx_XJCLJct8adK7gKoIQ,Méchant Café,"Restaurants, Cafes",4.5,H3T 1L9
pIpmZWRDGtw0g7JQb8fmQw,McDonald's,"Burgers, Fast Food, Restaurants",1.5,H4V 1J2
pJVPEicWbvcz8ATQGick6g,Yuki Ramen,"Chinese, Japanese, Restaurants, Ramen, Diners",4.0,H3H 1L7
pJrM4yAZo0Gs63D9UCyCSQ,Rasoï,"Indian, Restaurants",3.5,H4C 1P2
pRvq-3aYrzzbgEuOwfvI8A,Melchorita,"Latin American, Peruvian, Restaurants",5.0,H2R 1X8
pT7ZSVe_XA7Yi51suJpSCw,La Panthère Verte,"Food, Vegan, Restaurants, Vegetarian, Coffee & Tea",3.5,H2T 1A8
pXnCVRJMObLhTf5DP5ZNsQ,Sur Bleury,"Restaurants, Canadian (New)",3.0,H2Z 1N1
pYg_w6Qj4vRTAX8Qbz3PHA,Brasserie Bernard,"Canadian (New), Pubs, Restaurants, French, Gastropubs, Nightlife, Bars",3.5,H2V 1V7
p_vUkVJR2LB5i2mfgLS-QA,Espace La Fontaine,"Diners, Restaurants, Cafes, Breakfast & Brunch",3.5,H2L 0C7
pao-0Yk7gtH0-GhFXw2VdA,HELM Microbrasserie,"Food, Breweries, Beer, Wine & Spirits, Restaurants, Brasseries",3.5,H2V 1T5
pdyYkeJl64LvDgfxbNzNTw,Mélisse,"Restaurants, Cafes, Coffee & Tea, Breakfast & Brunch, Food",4.0,H3C 1N8
pfI4HtqeB3l3sC1fquyF_g,Kin Khao 25,"Laotian, Thai, Restaurants, Tapas/Small Plates",4.0,H2T 2N6
pfnvSTdfSDO-43LF3-iOTw,Malay Thaï,"Thai, Malaysian, Restaurants",3.5,H1L 2N6
plxpL-sVSyU8isXQPe-osQ,Lloydie's,"Restaurants, Caribbean",4.0,H2T 2K8
pquz4eXd3uh-BauXiIDotw,La Panthère Verte,"Restaurants, Beer, Wine & Spirits, Vegan, Food",4.0,H2X 3K4
prr5pOED31nKWUfCHUvhrA,Restaurant Soy,"Chinese, Restaurants",4.0,H2T 1S1
ps03u_P469lpTqYHOedgUw,Poutineville,"Poutineries, Diners, Restaurants, Mediterranean",4.0,H2G 1K8
pte25X0RHVli8SpqdeKnmQ,Le Petit Dep,"Specialty Food, Coffee & Tea, Food, Candy Stores, Cafes, Restaurants, Grocery, Convenience Stores",4.5,H2Y 1Z5
pxvOC1EVJWjGFbyKcZMhOg,La Dinette,"Breakfast & Brunch, Cafes, Restaurants",4.5,H1N 1E6
pyOPqNtvT5MVyahLrSXo1Q,Restaurant Montrose,"Restaurants, Chinese, Sushi Bars",2.0,H4V 1S9
q0GL761jc3ia_nEDt7Nghw,Le Poké Bar,"Hawaiian, Seafood, Food, Live/Raw Food, Poke, Restaurants",3.5,H3G 2C1
q3L9RYuNaBLD2_JhvR-eaA,Bistro Araucaria,"Latin American, Restaurants",2.0,H2V 4H4
q3RBy36UgeLBib0_NI2zug,Haru Hana,"Asian Fusion, Japanese, Restaurants, Korean",4.0,H2L 1Z1
q3aXL-4to5UaS_gzlxGFHA,Jerry Ferrer,"Bistros, Burgers, Fast Food, Restaurants, Chicken Wings",3.5,H2Z 1S5
q4VGTN_Xw4oqGRuCe5hdAA,Takara,"Sushi Bars, Restaurants, Japanese",3.0,H3A 1T5
q57kz1k9S4IyyaQL476UZA,La Vieille Europe,"Cheese Shops, Specialty Food, Sandwiches, Delis, Restaurants, Convenience Stores, Grocery, Food",4.5,H2W 1X9
q5xyF0TalVP9OpafcG9vsw,Akwaba,"Restaurants, Greek, African",3.5,H1T 1B7
q64TlS17kNMIxb8B6c7tZQ,Ave Seoul,"Korean, Barbeque, Restaurants",3.5,H4L 3M2
q68NkgNFy8MmM3ZAWZa2PA,Cornichon,"Burgers, Restaurants, Breakfast & Brunch, French",3.5,H2J
q6aDxTSK7njG7qWB1tSV5g,Bota Bota,"Massage, Nail Salons, Restaurants, Beauty & Spas, Day Spas, French, Hair Salons",4.0,H2Y 1H2
q91nljuSDFl0IYReyF_A3w,LOV McGill,"Vegan, Vegetarian, Restaurants, Breakfast & Brunch",4.0,H2Y 2H2
q9sJiVCoEzLlpHaYjGk3RA,Banh Mi Saigon,"Sandwiches, Restaurants, Vietnamese",3.0,H2P 1V9
qBRlwvEuAeTBh_yQLJ4ZVg,Bières et Compagnie,"Nightlife, Belgian, Beer, Wine & Spirits, Pubs, Brazilian, Food, Bars, Restaurants",3.5,H2J 2L1
qCSyiWDbjks5OeWHlLqd7w,Grenadine,"Asian Fusion, Restaurants, French, Local Flavor, Gluten-Free",4.5,H2X 3B2
qCdcVMg6nbgP3ikeqcooxg,Le Milsa,"Brazilian, Restaurants, Steakhouses, Barbeque",4.0,H2L 2H9
qDM-yZ9320Vkkt97UG1uqw,Maison Publique,"Gastropubs, British, Restaurants",4.0,H2J 3Y6
qDM1IuspbAvT5XoJb3Zf8g,Baron Samedi,"Restaurants, Nightlife, Bars, Cajun/Creole",3.0,H1Y 1X9
qF1C794LYqD1awQSC1EFnw,Restaurant Deli-Plus,"Sandwiches, Delis, Restaurants",4.0,H2E 2H2
qJc12bxr4p-7ICE_Vhb-vA,Mister Steer,"American (Traditional), Burgers, Restaurants, Diners, Steakhouses",3.5,H3B 1K1
qKButPdfAkVWBMM9oPMU4w,Elio Pizzeria,"Italian, Pizza, Restaurants",4.0,H2S 1X1
qKOFjSSUM4cftB0FTpL_7g,Caffe & Cucina,"Italian, Pizza, Breakfast & Brunch, Restaurants, Creperies, Cafes",3.0,H3A 1B5
qNqOVlOuCzcoG6b-LRhfKg,Maison Istanbul,"Sandwiches, Turkish, Restaurants, Kebab, Pizza",3.5,H1S 1K7
qOjuJAxsqAGYNAr5o83eaw,Le Cheval Blanc,"Breweries, Nightlife, Restaurants, Food, Brasseries",4.0,H2L 1P1
qOzIRGJKMArdrIhWEkcgIA,Thai Grill,"Restaurants, Thai",3.0,H2T 1R9
qUdGBSFkiPhEL6I718y-Gg,Quai No.4,"Restaurants, Gastropubs",3.5,H1Y 2S8
qVVTWSAEijA_D-MI3UNpxQ,S'Wok,"Restaurants, Chinese, Thai, Pan Asian",4.0,H2J 2L3
qWiUdhH20mjErtTDvfua-g,Café Cubic,"Breakfast & Brunch, Food, Cafes, Coffee & Tea, Restaurants",4.5,H2S 1H8
qX1aMXVzQpxPi_-h3dZOEQ,Starbucks,"Cafes, Food, Restaurants, Coffee & Tea",4.0,H2V 4G3
qXByAmujOzT_9lm1_KGsiw,Shekz Restaurant,"Thai, Restaurants, Sushi Bars, Italian",4.0,H1E 6Z7
q_c2ZvPJJxYEFPoWMKY2vQ,Jatoba,"Asian Fusion, Cocktail Bars, Nightlife, Japanese, Mediterranean, Restaurants, Chinese, Bars",4.0,H3B 3C8
qauawyA4HmtCIvRG9gk-BA,Bar & Boeuf,"Restaurants, French, Gastropubs",3.5,H2Y 2H6
qb9Zm1MUDpmdQYnbZ0jxpA,Pho Mymy,"Restaurants, Vietnamese",3.5,H4N 1L7
qbU7xNsZnxD5Gm9pIG2Xtw,Café Chiado 28,"Cafes, Restaurants",4.5,H2G 1K9
qc-ehqqIF7bNpP-OmfEG3g,Müvbox,"Seafood, French, Pizza, Sandwiches, Restaurants",3.0,H2Y 2E2
qcdmm6DMl7TV1kqnyhL32w,Le Virunga,"Restaurants, African",4.5,H2J 2H9
qdnR6gD22YZWlI-jkQ1vUg,Restaurant Le Saint-Jacques,"Restaurants, Italian",4.5,H1M 1R5
qeBJlOz0-Bm6clrfR3hdOQ,A&W,"Restaurants, Fast Food, Burgers",2.0,H4L 1Z8
qhhJi92w1kjmAzmWhOmbqw,Vincent Sous-Marins,"Comfort Food, Restaurants, Italian, Poutineries, Pizza",3.5,H1N 1M1
qhn9tXeLlIJNG99J-pDNIA,Bonsa Sushi,"Restaurants, Food, Sushi Bars",4.0,H2J 2L6
qiJmEKd2z_Oc8UUNCplU4g,La Crêperie Bretonne Le Triskell,"Restaurants, Breakfast & Brunch, Creperies",2.0,H2X 3L3
qje0dtfyYDRrdgpmTlHu3Q,Pho Bang New York,"Restaurants, Beauty & Spas, Vietnamese, Soup, Day Spas",3.5,H2Z 1J4
qltrxd6_usFu1Q0mM5ZCNQ,La Fabrique,"Restaurants, French",4.0,H2X 3L6
qnFdBp12seAxwe2_iHM2bA,Laloux,"Restaurants, French",4.0,H2W 1P3
qnnSVMmV7SISnu2NGubVgw,Restaurant Le Jardin de Panos,"Greek, Mediterranean, Restaurants",3.5,H2L 1A8
qrxKLne5xrHU3Kgi2xYqng,Mille et Un Couscous,"Restaurants, American (New), Middle Eastern, Canadian (New), African",2.0,H2L 3G6
qtsIl9bBtsbxIGK5Zf_F-g,Patrice Pâtissier,"Cooking Schools, Bakeries, Beer, Wine & Spirits, Education, Restaurants, Specialty Schools, Cafes, Food",4.5,H3J 1N4
qu1BIEUhCYNxc_3BTyIFFg,L'Étoile de l'Océan,"Portuguese, Restaurants",4.0,H2W 1C8
qvDmv8LN5mwkoKf5VbIVnw,La Louisiane,"Cajun/Creole, Restaurants",3.5,H4A 1X5
qvlotPdV7KjiVRSq_V2_Cg,Lili.Co,"Breakfast & Brunch, Canadian (New), Nightlife, Cocktail Bars, Diners, Bars, Restaurants",4.0,H2T 1K8
qy6TJIlVbAl9vp-Cgwqx1g,Frais & Fresh,"Restaurants, Salad, Soup, Sandwiches, Health Markets, Specialty Food, Food",4.0,H2Y
r-rloylUStsq1nyG2tKvWw,Chipotle & Jalapeño,"Mexican, Restaurants, Food, Specialty Food, Ethnic Food",3.5,H2L 3L2
r2QA4VrBl6YQDJZKOYymyQ,Les P'tits Enfants de Felice,"Cafes, Restaurants",5.0,H2V 4H2
r3Tl_uO_O5jLQ_IhP0_caw,Cookie Stéfanie,"Gluten-Free, Restaurants, Food, Bakeries, Patisserie/Cake Shop, Sandwiches",4.5,H2Y 1N3
r3Yj3Vc_FOdRfZ4Q4Ei2Eg,Maison du Nord,"Restaurants, Chinese",3.5,H3H 2J4
r6Mou-9qFKMXMMQRxIPx1Q,Pizzeria Moretti,"Italian, Pizza, Restaurants",2.5,H3C 2V6
r76Jr-MchYOobglY6TguzQ,Taco Tijuana,"Restaurants, Mexican",4.0,H4A 1X6
r8wqayijZLPd7XPuypLayA,Kuljit India,"Restaurants, Indian",4.0,H4K 1L4
rBDGlL3eC4v-2HBZ4cWRVQ,Au Bistro Gourmet,"French, Italian, Restaurants",2.5,H3H 2J4
rCIqgOqNlaTked75FMk3Cw,Hansang,"Restaurants, Korean",4.5,H2V 4G5
rCzYYVmZxty56Ej50dU2aw,Le Butterblume,"Flowers & Gifts, Shopping, Restaurants, Breakfast & Brunch, Cafes",4.0,H2T 1T3
rDTCvOrVYN9USxyB-fNHyw,Fu Lam,"Buffets, Restaurants, Chinese",2.5,H8N 2K3
rFuoE3M2z_9TkPCQRtKBsQ,Boucherie Lawrence,"Specialty Food, Meat Shops, Butcher, Food, Restaurants, Sandwiches",4.5,H2T 1S1
rGxIjRAM8fwOGRbuBBJeQg,Poutine Centrale,"Poutineries, Restaurants",4.0,H2S 3C7
rH39kXAevsXeD-2HsmLj2g,La Belle et la Boeuf,"Cocktail Bars, Bars, Nightlife, Burgers, Restaurants, American (Traditional)",3.5,H3H
rIlig6V-irV9wjKvquqNyw,San Pietro,"Food, Pizza, Bakeries, Desserts, Restaurants",3.5,H2E 1T8
rKhu9apa_dGPl8k36IMYQQ,Étoile Rouge,"Restaurants, Chinese",4.5,H2S 3C8
rKoUqt8Gch4va7crrz1Y0A,Pâtisserie Wawel,"Desserts, French, Food, Breakfast & Brunch, Bakeries, Sandwiches, Restaurants",4.0,H2X 2V4
rMHExrnEedN-74-1osZ2MA,Le Vieux St-Laurent,"Restaurants, Breakfast & Brunch",4.0,H2W 1Y4
rMNDK7970MbFoviNIo0XtA,Marconi Pizzeria,"Restaurants, Pizza",4.0,H2G 1M7
rP126e2qFoRX3tmcZ2SWxQ,Ouzeri,"Restaurants, Greek",4.0,H2J 2L3
rTC7WSEvn5Bq5Bp2r3aVow,Rebel,"Restaurants, Brasseries",3.5,H2L 2J1
rULBh_0OpAq1uOM5UuRRJA,Le Pain dans les Voiles,"Coffee & Tea, Food, Restaurants, Bakeries, Sandwiches",4.5,H2R 1R1
rUVh1DWzyhmaeTJzDcTjcA,Pizza Prima,"Pizza, Restaurants",4.0,H4A 1W1
rVFKhMajzLnRpnMi7-u4rw,Arhoma,"Restaurants, Bakeries, Food, Sandwiches",4.5,H1W 1S4
rVVEKv3F6ZzvA-FcorhzvQ,Dilallo Burger,"Restaurants, Fast Food, Burgers",3.0,H2E
rZ3DkcEulxmr2bVBSPcgBQ,Pizzeria Bros,"Restaurants, Pizza",4.5,H2Y 1S5
raOX2DM3BHjkdOy41BGFJw,Bagel Etc,"Food, Bagels, Restaurants, Breakfast & Brunch",4.0,H2W 1Z3
rcS-_n-Y1M8vM1HZQVDoKQ,Hippi Poutine,"Poutineries, Restaurants",3.0,H2X 3L3
rdaRbvFLFtArULWdEA-K-A,La Saigonaise,"Imported Food, Food, Thai, Ethnic Food, Specialty Food, Restaurants, Vietnamese",4.0,H3S 1Y7
re-KZo5dPJPZdK-Abqoifg,Resto Lychee,"Chinese, Restaurants, Thai",4.0,H2T 1P2
reta5p3Cj8oxlDk3l-0sdA,Café Baba Yaga,"Restaurants, Polish, Modern European",4.0,H4C 1G8
rfa_0AOmpwLTj32RL2Zvyw,Ruby Burma,"Ethnic Food, Specialty Food, Food, Burmese, Restaurants",4.0,H2X 1A1
rfxEueIVR3OTyijcoPAgqw,Terrines & Pâtés,"Delis, Food, Specialty Food, Cheese Shops, Delicatessen, Restaurants, Sandwiches, Meat Shops",3.0,H4C 2G3
rie_OxMfIxmfMJD8MFyprg,Café Perko,"Home Services, Coffee & Tea, Shared Office Spaces, Food, Arts & Crafts, Cards & Stationery, Internet Cafes, Flowers & Gifts, Shopping, Restaurants, Real Estate, Cafes, Event Planning & Services",4.5,H2R 1J2
rjUuCbH7q-bSw5iWMwMHhQ,Nopales,"Mexican, Restaurants",3.5,H1L 2M1
rkWOw7_yxu_1pjjHBDawMA,Restaurant Dans La Bouche,"Breakfast & Brunch, Restaurants",3.5,H2H 1J6
rlDUfd8Xg4KS1mZFk2TfRA,La Petite Adresse,"Breakfast & Brunch, Restaurants, Cafes, Mediterranean",4.0,H2V 4G9
rofWaZTIuaedAxT_UKleSw,Boom J's Cuisine,"Caribbean, Restaurants",3.5,H3K 1W7
roiPsRWNjqJkleVXHE741A,Café Lulu,"Breakfast & Brunch, Cafes, Restaurants",4.5,H2L 2E3
rqZpTayLTVIamWFjv4WHmw,Cafe Asia,"Asian Fusion, Restaurants",3.0,H2H 1J1
rquBgCfmibVkOe5zO11Ciw,Le Viet Sandwich,"Caterers, Event Planning & Services, Vietnamese, Sandwiches, Restaurants",3.5,H2H 1K8
rsQnbPuMnEYmoFw-6CSm0Q,Local 75,"Gastropubs, Nightlife, Pubs, Restaurants, Bars",4.0,H4A 1E2
rssbygnL2taHxvIkFbsbwg,Tangia,"Restaurants, Moroccan",2.5,H3G 1W9
rv-R3GHA2tUw9lVnDGinaA,Café Toranj,"Restaurants, Coffee & Tea, Breakfast & Brunch, Bakeries, Food",5.0,H4A 1X2
rwLm3556i3xw2n3ND0cpdg,Thanjai,"Vegan, Indian, Restaurants, Halal",4.0,H3W 1H8
rx4XaG4gRV55AdpKI7Bpvw,Café Conca d'Oro,"Restaurants, Cafes",4.0,H2S 1J9
rxK3qr76Ib6aYqPLCN9fUA,Al-Baghdadi,"Bakeries, Desserts, Breakfast & Brunch, Restaurants, Food, Pizza, Middle Eastern",4.0,H3H 1G9
ry-rcjWrzY5nygBW_zswjg,Juliette & Chocolat,"Chocolatiers & Shops, Creperies, Coffee & Tea, Desserts, Restaurants, Food, Specialty Food",4.0,H2X 2V4
rzmXylqrQTJI-nTrLyoRqQ,Baristello,"Restaurants, Food, Cafes, Coffee & Tea",5.0,H2P 1W2
s-9EOPYZ_M24pB8zjSnFUw,Bánh Mì Banh Yiu,"Desserts, Food, Restaurants, Sandwiches, Salad",4.5,H2V 1Y1
s-zwyD8YOm-y3AbRrsRx7w,Alpenhaus,"Restaurants, French, Austrian, German, Fondue",3.5,H3H 2E8
s0GeAnaUENWb2xAn_6EX-Q,Café Frida,"Mexican, Cafes, Breakfast & Brunch, Restaurants",4.5,H4C 1S1
s0O_ctdNNTSmdwr3-LOJJw,Miga,"Japanese, Korean, Restaurants",3.5,H2J 2G7
s1-MHTw5mdYmgqma-czQnA,La Bonne Humeur,"Breakfast & Brunch, Restaurants, Comfort Food",4.5,H1Y 1J3
s1NqIkLMCFX6PuTk6wt6QA,L'Anecdote,"French, Restaurants, Diners, Burgers",4.0,H2J 2H7
s2CMSuSwQNXirGViihGsTw,Bar Pamplemousse,"Tapas Bars, Restaurants, Bars, Nightlife, Beer Bar",4.5,H2X 2S9
s2I_Ni76bjJNK9yG60iD-Q,Maison Christian Faure,"Sandwiches, Food, Cafes, Restaurants, Bakeries, Coffee & Tea",4.5,H2Y 1Z6
s3Aurd_tFRzoc9Ezu895ow,Phouc Ky,"Chinese, Food, Restaurants",4.5,H2R 1R2
s4Q0Med8QVVXSrhoAYq-kw,Taco Bar,"Restaurants, Mexican, Tapas Bars",3.5,H4A 1E4
s4fNTcuW6DGfiAagPMlQgw,Pizzeria Dei Compari,"Pizza, Restaurants",4.0,H2X 3K6
s5sOebcKIq-1oC3gETTWxA,L'Oeufrier,"Restaurants, Breakfast & Brunch",4.0,H2N 1G3
s6oAX6s9JtpiNTRIIrKdoQ,Banh Mi Cao Thang,"Vietnamese, Sandwiches, Restaurants",2.0,H2Z 1J5
s913G_9CYXcP5Fzu7kZZsw,La Cage,"Brasseries, Sports Bars, Restaurants, Bars, Beer Bar, Nightlife",3.0,H2X 3Y2
sAKAiQ7-TgWs9L6Sv_fvEA,Kodimoto,"Japanese, Pan Asian, Restaurants, Sushi Bars",4.5,H4P 1W9
sBxCqIgVa5QISgD10k18bQ,Dallas BBQ,"Barbeque, Restaurants, Steakhouses",2.5,H1N 1A1
sCn98q1h6-TM0SUPoZqH-A,Green,"Event Planning & Services, Food, Caterers, Cafes, French, Coffee & Tea, Restaurants",4.5,H2Z 1G6
sCr3A1IpKuifofjoJo0v9Q,Monkland Taverne,"Nightlife, Bars, Restaurants, Canadian (New)",4.0,H4A 1E1
sE38gJmCOLglVHPwUIhVFw,Clandestino,"Restaurants, Nightlife, Mexican, Bars",5.0,H2Y 2T3
sFrw-5dZbNMX-8UEEf0A7A,Pizzeria Magpie,"Restaurants, Pizza, Italian",3.5,H2L 3K9
sFt_salUFAuyVLqjobox6A,MAD Catering et Café,"Salad, Sandwiches, Caterers, Food, Cafes, Restaurants, Event Planning & Services, Coffee & Tea",4.5,H3J 0A5
sGNNo-V_NL5YjCHMsJqpcg,Chez Raoul,"Cafes, Convenience Stores, Restaurants, Food, Coffee & Tea",4.5,H3K 1W6
sIcV5bmzg61DntDa7En6FQ,Mon Ami Express,"Chicken Shop, Restaurants, Korean, Asian Fusion",4.0,H3W 2R5
sKlZhq3Ag3lfLFNx9HsSUg,Amir Mont Royal,"Middle Eastern, Halal, Restaurants, Mediterranean, Fast Food",4.5,H2J 1Y6
sM-lFbnGXhwGFzfFMUILUw,California Pizza,"Italian, Pizza, Restaurants",3.0,H3X 2K2
sMAgnsqi-eY9LlywVC85Hg,Restaurant L'autre Saison,"French, Restaurants",3.5,H3G 2C1
sMnDM2Dyhk5_QpXCPxagaw,Sushi Momo,"Sushi Bars, Vegan, Restaurants, Japanese",4.5,H2J 2L5
sNpug99sXcIILfoBuHPaiA,Mezcla,"Tapas/Small Plates, Restaurants, Latin American, Canadian (New)",4.5,H2L
sO5SnJZZjivpuIYs5Vd9Xw,Chez Lavigne,"Bars, Wine Bars, Restaurants, Canadian (New), French, Nightlife",4.5,H4C 1R6
sRCzxtsExC3GIYCyJ8ZpXg,Bol Orange,"Restaurants, Korean",4.5,H4L 3M6
sS_ZjpOQ2bMkPoKa5ikmDg,Restaurant Alep,"Middle Eastern, Restaurants, Syrian",4.5,H2R 1S8
sSrPEj6v9XXHxybYbepnMA,Fang Chi,"Restaurants, Chinese",4.0,H4C 1B7
sUl1-jRfPb0xoV2-p6M5rQ,Gonzo Café,"Cafes, Breakfast & Brunch, Restaurants",4.5,H2L 1B7
sXrx17V-AZFvVtTToDyj0A,Vegano,"Italian, Restaurants, Vegetarian, Vegan, Breakfast & Brunch",4.0,H2H 1J4
sYCN1nTvy-gIUXf_H7DnTA,Toro Toro,"Spanish, Restaurants, Tapas/Small Plates",3.5,H2Y 1T6
s_VpeEfBsG-sGg6Vyq8afQ,Pho Lien,"Restaurants, Food, Ethnic Food, Vietnamese, Specialty Food, Vegetarian",4.0,H3S 1V7
sa9woUs3ms2tc0-R5zOa2A,Le Chien Fumant,"Restaurants, Canadian (New)",4.0,H2J 3P7
sbkKGZpcksH4CuotIclAnQ,Tacos Tin Tan,"Mexican, Restaurants, Latin American",4.5,H2W 2M2
scEnuZvnBMNPxQ8m4KLVHw,Mesa 14,"Mexican, Restaurants",3.5,H3G 2E4
scxHCPNAQ0yhpCbqmwYmwA,Le Gras Dur,"Burgers, Buffets, Restaurants, German, Food, Internet Cafes, Breakfast & Brunch, Gastropubs, Poutineries, Fast Food",4.0,H2E 1B3
sfzGJdwDhw5wF0IGk_QJiA,Cacao 70 Sweet House,"Cafes, Food, Chocolatiers & Shops, Breakfast & Brunch, Specialty Food, Ice Cream & Frozen Yogurt, Restaurants, Desserts",3.0,H1M 1W9
sh0EIp0u1hpj0DQvbl57dQ,Ristorante Pomodoro,"Restaurants, Food, Italian, Pizza",3.5,H2S 3C7
shkLzr_s4XWqYWm8Ne0RqA,SSAM,"Korean, Restaurants",4.5,H2S 1G6
si3yneK1Wzf1P1B991-j7Q,Foodchain,"Vegan, Restaurants, Vegetarian, Fast Food",4.5,H3B 4J8
siZLn0XBNiOe6UMGeHOkbg,Pyrus Bistronomique,"Gastropubs, Food, Restaurants, American (Traditional), Breakfast & Brunch, Diners, Desserts, Tapas Bars",5.0,H2J 1H8
skNNzJ0O2IJ8hoeCTuJnvQ,Le Muscadin,"Bars, Nightlife, Restaurants, Wine Bars, Italian",5.0,H2Y 3A6
skXRRi56BCmHbcai1ME8fw,Presse Café,"Restaurants, Coffee & Tea, Cafes, Food",3.0,H2X 2H8
soESo5VzPTaA_ZtY70JhXg,Céramic Café-Studio,"Arts & Crafts, Cafes, Restaurants, Shopping",4.5,H2J 2K8
soveyz-6QfPUfLZxdjyicA,Caravelle,"Restaurants, Vietnamese, Chinese",4.0,H3G 2B1
sp0kp2ZWmO0a6CcK-SGd-Q,Mon Nan,"Chinese, Restaurants",3.5,H2X 1P4
spJcOflJv9tZ33ljUGDJ5Q,Restaurant L'Évidence,"Canadian (New), Breakfast & Brunch, Restaurants",3.5,H2X 3L6
spesLRasSihLlG2J2jrgVA,Restaurant AA,"Restaurants, Burgers, Hot Dogs",3.5,H4C 1P7
spi9UEWyNrq2O4y5DD84LA,Restaurant Nhu Y,"Vietnamese, Restaurants, Soup",4.0,H2R 2X1
sqpgdaQV5-GBsn8IIrAT6A,Sushi Shop,"Restaurants, Sushi Bars, Asian Fusion, Thai, Japanese",3.0,H4P 2T5
srcfY2_U5_0k7dzZQX6sAg,L'Usine de Spaghetti,"Italian, Restaurants",4.0,H2Y 1H1
ssmZUmq3_ObYKjkb7xMndA,Le Fumoir Rubs,"Burgers, Restaurants, Barbeque",4.5,H2X 1B2
stzbkEGleSE7K_5FriDLSg,Su Shian Yuang,"Vegetarian, Chinese, Restaurants",4.0,H2J 2G7
suE5sfV3HxZD_Jw6-YYerw,Pizza Nino,"Restaurants, Pizza",4.0,H4E 3J1
svNL-EcyVxiZ-X74DhzNeA,Café Touski,"Breakfast & Brunch, Coffee & Tea, Gluten-Free, Food, Comfort Food, Restaurants",4.0,H2K 1W1
svd-Hr6EmIWP2IjqNbplRQ,Abreuvoir Bar & Terrasse,"Lounges, Pubs, Comedy Clubs, Dance Clubs, Bars, Restaurants, Nightlife",3.5,H2L 1N5
sxcIt1KsAyeZklKOLaKV8A,La Dora,"Restaurants, Italian",4.5,H1N 1C7
syS4ouT2xHqZfLb0RjmbhA,La Piazza,"Steakhouses, Restaurants, Pizza, Mediterranean, Italian",4.0,H4R 3C8
t3Rr8xk_9dSdoZm8sfwCXw,Pub Saint-Pierre,"Nightlife, Bars, Restaurants, Pubs",4.5,H2Y 2M7
t749-3jKKDyO8QH3VezUHA,Chao Phraya,"Thai, Restaurants",3.5,H2T 2N4
t7R-p3dhGV78dSARAFKEOA,Mandy's,"Soup, Salad, Restaurants, Cafes",4.0,H3G 2C1
t8b_Qg92epZYgSq0Ni6auw,Anabel,"Bars, Canadian (New), Nightlife, Wine Bars, Restaurants",4.5,H2V 4H3
t9CyBtX5JCj2BAG3pvMhKg,Lannes Et Pacifiques,"French, Restaurants",4.0,H2S 1R4
t9qwDXoky-8g893KqkY-_A,IKEA,"Beauty & Spas, Furniture Stores, Home & Garden, Home Decor, Kitchen & Bath, Cosmetics & Beauty Supply, Shopping, Restaurants",3.0,H4T 1M8
tAj-0ZPUATzLHS0KHzXFBQ,La Raclette,"German, Modern European, Restaurants, Breakfast & Brunch, Fondue, French",4.5,H2J 1P7
tCp1OkefhamXLeTnmEPUow,Les Enfants Terribles,"Restaurants, Bistros, Brasseries, French, Breakfast & Brunch, Canadian (New)",3.5,H2V 1V8
tDAcyX-6O7oN3dW4YXAzgg,Rose Ross,"Canadian (New), Restaurants",4.5,H1Y 1X7
tDaKD6NuOic4llpSQN2xoQ,M Cafe,"Bakeries, Desserts, Restaurants, Chocolatiers & Shops, Food, Cafes, Specialty Food",3.5,H3G 1P1
tFyEe1WIfLszJb-l3hIYzA,Grillades Da Silva,"Portuguese, Restaurants",4.5,H3X 1T7
tJig4o4cZmcpZYOksI2wHQ,Casa Tapas,"Tapas Bars, Basque, Restaurants, Spanish",3.5,H2W 1E6
tJtD_lR7ZVmo0GltQia-IA,Porchetta,"Sandwiches, Restaurants, Italian",4.0,H2S 3C9
tKNu5QQDlQQnVe821KzwKA,Basilic Hong Kong Cha ChaanTeng,"Asian Fusion, Thai, Restaurants, Chinese, Vietnamese",3.0,H2Z 1B9
tKmJ3zyqIXe5i8ZCphRWzQ,Mumbai Masala,"Restaurants, Indian",4.0,H2X 2V5
tLQ2cnPhC4uk-kCM4esdpw,Deli Sokolow,"Delis, Food, Restaurants, Ice Cream & Frozen Yogurt",4.0,H4C 2X1
tQ3mOkDrkf3OANy9BeYRMw,1000 Grammes,"Cafes, Sandwiches, Restaurants",3.5,H2L 2H9
tQI-ffarZ5zgbifwpXYs_Q,Phayathai,"Restaurants, Thai",4.0,H3H 2K5
